province_id	province_name	ward_id	ward_name	data_full_uploaded	data_no_full_uploaded	total_uploaded
1	TP. Hà Nội	836	Yên Bài	0	6	6
1	TP. Hà Nội	686	Yên Hòa	110	0	110
1	TP. Hà Nội	783	Yên Lãng	0	1	1
1	TP. Hà Nội	893	Yên Nghĩa	33	14	47
1	TP. Hà Nội	21504	Yên Sở	0	0	0
1	TP. Hà Nội	972	Yên Xuân	2	8	10
4	Vĩnh Long	2865	An Bình	10	6	16
4	Vĩnh Long	10942	An Định	2	0	2
4	Vĩnh Long	2867	An Hiệp	0	1	1
4	Vĩnh Long	2969	An Hội	49	16	65
4	Vĩnh Long	2870	An Ngãi Trung	1	0	1
4	Vĩnh Long	10431	An Phú Tân	2	0	2
4	Vĩnh Long	2977	An Qui	2	1	3
4	Vĩnh Long	10417	An Trường	0	1	1
4	Vĩnh Long	20673	Ba Tri	0	1	1
4	Vĩnh Long	2873	Bảo Thạnh	1	0	1
4	Vĩnh Long	10937	Bến Tre	55	22	77
4	Vĩnh Long	20675	Bình Đại	2	3	5
4	Vĩnh Long	1781	Bình Minh	24	11	35
4	Vĩnh Long	10419	Bình Phú	1	4	5
4	Vĩnh Long	1797	Bình Phước	13	3	16
4	Vĩnh Long	1816	Cái Ngang	20	2	22
4	Vĩnh Long	1798	Cái Nhum	12	11	23
4	Vĩnh Long	1780	Cái Vồn	358	16	374
4	Vĩnh Long	10420	Càng Long	2	1	3
4	Vĩnh Long	20712	Cầu Kè	2	2	4
4	Vĩnh Long	20713	Cầu Ngang	2	0	2
4	Vĩnh Long	2957	Châu Hòa	0	4	4
4	Vĩnh Long	2905	Châu Hưng	5	5	10
4	Vĩnh Long	10454	Châu Thành	0	7	7
4	Vĩnh Long	20677	Chợ Lách	1	8	9
4	Vĩnh Long	20709	Duyên Hải	3	3	6
4	Vĩnh Long	10486	Đại An	0	1	1
4	Vĩnh Long	2981	Đại Điền	9	0	9
4	Vĩnh Long	10488	Đôn Châu	0	2	2
4	Vĩnh Long	10467	Đông Hải	0	1	1
4	Vĩnh Long	10953	Đồng Khởi	1	2	3
4	Vĩnh Long	1779	Đông Thành	31	27	58
4	Vĩnh Long	2927	Giao Long	21	14	35
4	Vĩnh Long	20679	Giồng Trôm	1	1	2
4	Vĩnh Long	10490	Hàm Giang	0	0	0
4	Vĩnh Long	20714	Hiệp Mỹ	1	0	1
4	Vĩnh Long	1851	Hiếu Phụng	3	1	4
4	Vĩnh Long	1852	Hiếu Thành	6	1	7
4	Vĩnh Long	1825	Hòa Bình	10	1	11
4	Vĩnh Long	1811	Hòa Hiệp	16	6	22
4	Vĩnh Long	10456	Hòa Minh	1	0	1
4	Vĩnh Long	10457	Hoà Thuận	4	4	8
4	Vĩnh Long	10478	Hùng Hoà	1	2	3
4	Vĩnh Long	2944	Hưng Khánh Trung	0	3	3
4	Vĩnh Long	10458	Hưng Mỹ	2	1	3
4	Vĩnh Long	2960	Hưng Nhượng	1	1	2
4	Vĩnh Long	10955	Hương Mỹ	4	1	5
4	Vĩnh Long	2908	Lộc Thuận	0	3	3
4	Vĩnh Long	1841	Long Châu	162	50	212
4	Vĩnh Long	20698	Long Đức	25	6	31
4	Vĩnh Long	10491	Long Hiệp	1	0	1
4	Vĩnh Long	1789	Long Hồ	52	23	75
4	Vĩnh Long	10459	Long Hòa	0	0	0
4	Vĩnh Long	10469	Long Hữu	0	0	0
4	Vĩnh Long	10470	Long Thành	0	0	0
4	Vĩnh Long	10472	Long Vĩnh	0	0	0
4	Vĩnh Long	1827	Lục Sĩ Thành	1	1	2
4	Vĩnh Long	2962	Lương Hòa	1	1	2
4	Vĩnh Long	2963	Lương Phú	2	0	2
4	Vĩnh Long	10492	Lưu Nghiệp Anh	0	0	0
4	Vĩnh Long	20682	Mỏ Cày	3	9	12
4	Vĩnh Long	2876	Mỹ Chánh Hòa	0	0	0
4	Vĩnh Long	10446	Mỹ Long	0	0	0
4	Vĩnh Long	10891	Mỹ Thuận	8	5	13
4	Vĩnh Long	1814	Ngãi Tứ	15	5	20
4	Vĩnh Long	10473	Ngũ Lạc	0	0	0
4	Vĩnh Long	10462	Nguyệt Hoá	11	20	31
4	Vĩnh Long	10426	Nhị Long	0	1	1
4	Vĩnh Long	10449	Nhị Trường	1	0	1
4	Vĩnh Long	1805	Nhơn Phú	13	1	14
4	Vĩnh Long	10928	Nhuận Phú Tân	1	5	6
4	Vĩnh Long	10437	Phong Thạnh	1	2	3
4	Vĩnh Long	2892	Phú Khương	86	42	128
4	Vĩnh Long	2946	Phú Phụng	2	3	5
4	Vĩnh Long	1791	Phú Quới	81	15	96
4	Vĩnh Long	2894	Phú Tân	80	53	133
4	Vĩnh Long	2912	Phú Thuận	1	5	6
4	Vĩnh Long	20716	Phú Túc	16	4	20
4	Vĩnh Long	1792	Phước Hậu	164	54	218
4	Vĩnh Long	2968	Phước Long	3	5	8
4	Vĩnh Long	10930	Phước Mỹ Trung	8	4	12
4	Vĩnh Long	1854	Quới An	4	0	4
4	Vĩnh Long	2987	Quới Điền	3	0	3
4	Vĩnh Long	1855	Quới Thiện	0	0	0
4	Vĩnh Long	2895	Sơn Đông	30	17	47
4	Vĩnh Long	10464	Song Lộc	6	2	8
4	Vĩnh Long	1821	Song Phú	31	5	36
4	Vĩnh Long	20727	Tam Bình	5	1	6
4	Vĩnh Long	10438	Tam Ngãi	1	0	1
4	Vĩnh Long	10429	Tân An	0	2	2
4	Vĩnh Long	1793	Tân Hạnh	93	31	124
4	Vĩnh Long	2970	Tân Hào	1	0	1
4	Vĩnh Long	10482	Tân Hoà	3	1	4
4	Vĩnh Long	1808	Tân Long Hội	9	2	11
4	Vĩnh Long	10896	Tân Lược	8	4	12
4	Vĩnh Long	1840	Tân Ngãi	119	23	142
4	Vĩnh Long	2937	Tân Phú	7	2	9
4	Vĩnh Long	10897	Tân Quới	13	6	19
4	Vĩnh Long	10933	Tân Thành Bình	4	1	5
4	Vĩnh Long	2884	Tân Thủy	1	0	1
4	Vĩnh Long	2885	Tân Xuân	0	0	0
4	Vĩnh Long	10484	Tập Ngãi	0	0	0
4	Vĩnh Long	10497	Tập Sơn	0	0	0
4	Vĩnh Long	1794	Thanh Đức	111	31	142
4	Vĩnh Long	2989	Thạnh Hải	3	0	3
4	Vĩnh Long	2991	Thạnh Phong	0	0	0
4	Vĩnh Long	20680	Thạnh Phú	9	7	16
4	Vĩnh Long	2915	Thạnh Phước	3	0	3
4	Vĩnh Long	10965	Thành Thới	0	3	3
4	Vĩnh Long	2916	Thạnh Trị	3	2	5
4	Vĩnh Long	2918	Thới Thuận	0	1	1
4	Vĩnh Long	2941	Tiên Thủy	4	5	9
4	Vĩnh Long	20718	Tiểu Cần	3	1	4
4	Vĩnh Long	1835	Trà Côn	11	2	13
4	Vĩnh Long	20722	Trà Cú	1	3	4
4	Vĩnh Long	1834	Trà Ôn	8	0	8
4	Vĩnh Long	20699	Trà Vinh	5	10	15
4	Vĩnh Long	1861	Trung Hiệp	2	1	3
4	Vĩnh Long	1863	Trung Ngãi	7	2	9
4	Vĩnh Long	1865	Trung Thành	13	1	14
4	Vĩnh Long	10474	Trường Long Hoà	4	0	4
4	Vĩnh Long	10453	Vinh Kim	0	1	1
4	Vĩnh Long	2952	Vĩnh Thành	0	5	5
4	Vĩnh Long	1836	Vĩnh Xuân	2	0	2
